id	drugType	childChemblIds	parentId	linkedTargets.rows
CHEMBL2107387	Small molecule		CHEMBL2104993	ENSG00000166736
CHEMBL2107387	Small molecule		CHEMBL2104993	ENSG00000178394
CHEMBL2107861	Antibody			ENSG00000146648
CHEMBL2108354	Antibody			ENSG00000156738
CHEMBL2108592	Antibody			ENSG00000185499
CHEMBL2108725	Oligonucleotide			
CHEMBL2109196	Unknown			
CHEMBL2152922	Small molecule			
CHEMBL218394	Small molecule			
CHEMBL2393172	Small molecule			
CHEMBL253376	Small molecule	CHEMBL1319139		
CHEMBL258203	Small molecule			
CHEMBL28885	Small molecule			
CHEMBL29741	Small molecule			ENSG00000152578
CHEMBL29741	Small molecule			ENSG00000125675
CHEMBL29741	Small molecule			ENSG00000120251
CHEMBL29741	Small molecule			ENSG00000155511
CHEMBL29741	Small molecule			ENSG00000144285
CHEMBL29741	Small molecule			ENSG00000183873
CHEMBL29741	Small molecule			ENSG00000007314
CHEMBL29741	Small molecule			ENSG00000136546
CHEMBL29741	Small molecule			ENSG00000136531
CHEMBL29741	Small molecule			ENSG00000169432
CHEMBL29741	Small molecule			ENSG00000153253
CHEMBL29741	Small molecule			ENSG00000168356
CHEMBL29741	Small molecule			ENSG00000196876
CHEMBL29741	Small molecule			ENSG00000185313
CHEMBL3127507	Small molecule			
CHEMBL3187872	Small molecule			
CHEMBL3301626	Small molecule			ENSG00000168959
CHEMBL332625	Small molecule			
CHEMBL3422096	Small molecule			
CHEMBL3545079	Small molecule			ENSG00000182578
CHEMBL3707234	Small molecule			
CHEMBL4163879	Small molecule			
CHEMBL425190	Small molecule			
CHEMBL4297363	Small molecule			ENSG00000115232
CHEMBL4297434	Small molecule		CHEMBL1207907	
CHEMBL4297648	Small molecule			ENSG00000171608
CHEMBL4297657	Small molecule		CHEMBL1095777	
CHEMBL4297693	Unknown			
CHEMBL453716	Small molecule			
CHEMBL456218	Small molecule			
CHEMBL4594407	Small molecule			
CHEMBL460	Small molecule	CHEMBL1200419		ENSG00000149295
CHEMBL460	Small molecule	CHEMBL1200419		ENSG00000102468
CHEMBL4650287	Cell			
CHEMBL4650314	Small molecule			
CHEMBL468154	Small molecule			
CHEMBL4802176	Unknown			ENSG00000143387
CHEMBL481611	Small molecule			ENSG00000143387
CHEMBL484726	Small molecule			
CHEMBL5095190	Small molecule			
CHEMBL549473	Small molecule	CHEMBL2106674		
CHEMBL550961	Small molecule			
CHEMBL573819	Small molecule			
CHEMBL590753	Small molecule			
CHEMBL592868	Small molecule			
CHEMBL956	Small molecule			ENSG00000073756
CHEMBL956	Small molecule			ENSG00000095303
CHEMBL105318	Small molecule			
CHEMBL1084450	Small molecule			
CHEMBL1200531	Small molecule		CHEMBL634	ENSG00000112038
CHEMBL1213270	Small molecule			
CHEMBL122055	Small molecule			
CHEMBL1271334	Small molecule			
CHEMBL1328	Small molecule			
CHEMBL146927	Small molecule	CHEMBL4297273		
CHEMBL148674	Small molecule	CHEMBL2107809		ENSG00000188257
CHEMBL1625260	Small molecule	CHEMBL1590144		
CHEMBL1678	Small molecule		CHEMBL502	ENSG00000087085
CHEMBL1767408	Small molecule		CHEMBL221326	ENSG00000186912
CHEMBL1767408	Small molecule		CHEMBL221326	ENSG00000169860
CHEMBL1767408	Small molecule		CHEMBL221326	ENSG00000175591
CHEMBL1767408	Small molecule		CHEMBL221326	ENSG00000171631
CHEMBL1823220	Small molecule			
CHEMBL1829763	Small molecule			
CHEMBL184514	Small molecule			
CHEMBL1946170	Small molecule			ENSG00000102755
CHEMBL1946170	Small molecule			ENSG00000037280
CHEMBL1946170	Small molecule			ENSG00000128052
CHEMBL1946170	Small molecule			ENSG00000132155
CHEMBL1946170	Small molecule			ENSG00000111816
CHEMBL1946170	Small molecule			ENSG00000157404
CHEMBL1946170	Small molecule			ENSG00000077782
CHEMBL1946170	Small molecule			ENSG00000198400
CHEMBL1946170	Small molecule			ENSG00000157764
CHEMBL1946170	Small molecule			ENSG00000165731
CHEMBL1946170	Small molecule			ENSG00000066468
CHEMBL1946170	Small molecule			ENSG00000142627
CHEMBL1946170	Small molecule			ENSG00000120156
CHEMBL1946170	Small molecule			ENSG00000185386
CHEMBL1946170	Small molecule			ENSG00000113721
CHEMBL1946170	Small molecule			ENSG00000134853
CHEMBL1946170	Small molecule			ENSG00000097007
CHEMBL1946170	Small molecule			ENSG00000162733
CHEMBL1969664	Small molecule			ENSG00000105723
CHEMBL1969664	Small molecule			ENSG00000082701
CHEMBL198362	Small molecule			ENSG00000126218
CHEMBL2040681	Small molecule			
CHEMBL204086	Small molecule			
CHEMBL2087003	Small molecule			
CHEMBL2105097	Small molecule			
CHEMBL2107431	Small molecule			
CHEMBL2108302	Protein			
CHEMBL2172076	Small molecule			
CHEMBL2219413	Small molecule	CHEMBL4583215		
CHEMBL2219413	Small molecule	CHEMBL2219420		
CHEMBL222863	Small molecule	CHEMBL1889436		
CHEMBL222863	Small molecule	CHEMBL1357246		
CHEMBL226345	Small molecule	CHEMBL539503		
CHEMBL226345	Small molecule	CHEMBL1597282		
CHEMBL229943	Small molecule			
CHEMBL2364609	Small molecule		CHEMBL395091	ENSG00000176884
CHEMBL2364609	Small molecule		CHEMBL395091	ENSG00000183454
CHEMBL2364609	Small molecule		CHEMBL395091	ENSG00000273079
CHEMBL2364609	Small molecule		CHEMBL395091	ENSG00000105464
CHEMBL2364609	Small molecule		CHEMBL395091	ENSG00000116032
CHEMBL2364609	Small molecule		CHEMBL395091	ENSG00000161509
CHEMBL2364609	Small molecule		CHEMBL395091	ENSG00000198785
CHEMBL2364611	Small molecule			ENSG00000106799
CHEMBL2408239	Small molecule			
CHEMBL2426288	Small molecule			
CHEMBL245079	Small molecule			
CHEMBL257158	Small molecule			
CHEMBL279107	Small molecule			
CHEMBL296468	Small molecule			ENSG00000123374
CHEMBL296468	Small molecule			ENSG00000134058
CHEMBL296468	Small molecule			ENSG00000136807
CHEMBL3039542	Protein			
CHEMBL3137685	Small molecule			
CHEMBL324547	Protein			ENSG00000110148
CHEMBL3287283	Small molecule			
CHEMBL3287735	Small molecule			ENSG00000106462
CHEMBL3288009	Small molecule			
CHEMBL3301594	Small molecule	CHEMBL3301598		
CHEMBL341586	Small molecule			
CHEMBL351132	Small molecule			
CHEMBL3544966	Small molecule			ENSG00000145675
CHEMBL3544966	Small molecule			ENSG00000051382
CHEMBL3544966	Small molecule			ENSG00000105851
CHEMBL3544966	Small molecule			ENSG00000121879
CHEMBL3544966	Small molecule			ENSG00000105647
CHEMBL3544966	Small molecule			ENSG00000171608
CHEMBL3544966	Small molecule			ENSG00000141506
CHEMBL3544966	Small molecule			ENSG00000117461
CHEMBL3545192	Antibody			ENSG00000110195
CHEMBL3623127	Small molecule			
CHEMBL3707226	Oligonucleotide			ENSG00000122194
CHEMBL371668	Small molecule			
CHEMBL380589	Small molecule			
CHEMBL383634	Small molecule			
CHEMBL3986824	Small molecule	CHEMBL4298174		ENSG00000165025
CHEMBL4079239	Small molecule			ENSG00000089041
CHEMBL4100727	Small molecule			
CHEMBL410448	Small molecule			
CHEMBL4228617	Small molecule			
CHEMBL4279455	Small molecule			ENSG00000188229
CHEMBL4279455	Small molecule			ENSG00000101162
CHEMBL4279455	Small molecule			ENSG00000198033
CHEMBL4279455	Small molecule			ENSG00000127824
CHEMBL4279455	Small molecule			ENSG00000258947
CHEMBL4279455	Small molecule			ENSG00000167552
CHEMBL4279455	Small molecule			ENSG00000104833
CHEMBL4279455	Small molecule			ENSG00000261456
CHEMBL4279455	Small molecule			ENSG00000196230
CHEMBL4279455	Small molecule			ENSG00000123416
CHEMBL4279455	Small molecule			ENSG00000167553
CHEMBL4279455	Small molecule			ENSG00000152086
CHEMBL4279455	Small molecule			ENSG00000137267
CHEMBL4279455	Small molecule			ENSG00000137285
CHEMBL4279455	Small molecule			ENSG00000176014
CHEMBL429553	Small molecule			
CHEMBL4297603	Small molecule		CHEMBL2010601	
CHEMBL4297794	Antibody			ENSG00000164509
CHEMBL4297935	Unknown			ENSG00000188229
CHEMBL4297935	Unknown			ENSG00000101162
CHEMBL4297935	Unknown			ENSG00000198033
CHEMBL4297935	Unknown			ENSG00000127824
CHEMBL4297935	Unknown			ENSG00000258947
CHEMBL4297935	Unknown			ENSG00000167552
CHEMBL4297935	Unknown			ENSG00000104833
CHEMBL4297935	Unknown			ENSG00000261456
CHEMBL4297935	Unknown			ENSG00000196230
CHEMBL4297935	Unknown			ENSG00000123416
CHEMBL4297935	Unknown			ENSG00000167553
CHEMBL4297935	Unknown			ENSG00000152086
CHEMBL4297935	Unknown			ENSG00000137267
CHEMBL4297935	Unknown			ENSG00000137285
CHEMBL4297935	Unknown			ENSG00000176014
CHEMBL4297935	Unknown			ENSG00000160932
CHEMBL4298021	Antibody			ENSG00000186868
CHEMBL4298034	Unknown			
CHEMBL4298210	Antibody			ENSG00000101017
CHEMBL45816	Small molecule	CHEMBL1256688		ENSG00000196557
CHEMBL45816	Small molecule	CHEMBL1256688		ENSG00000006283
CHEMBL45816	Small molecule	CHEMBL1256688		ENSG00000100346
CHEMBL45816	Small molecule	CHEMBL1534525		ENSG00000196557
CHEMBL45816	Small molecule	CHEMBL1534525		ENSG00000006283
CHEMBL45816	Small molecule	CHEMBL1534525		ENSG00000100346
CHEMBL45816	Small molecule	CHEMBL1421212		ENSG00000196557
CHEMBL45816	Small molecule	CHEMBL1421212		ENSG00000006283
CHEMBL45816	Small molecule	CHEMBL1421212		ENSG00000100346
CHEMBL4641354	Unknown			
CHEMBL471675	Small molecule			
CHEMBL483348	Small molecule			
CHEMBL556949	Protein			
CHEMBL595573	Small molecule			ENSG00000164129
CHEMBL602472	Small molecule			
CHEMBL100595	Small molecule			
CHEMBL1084172	Small molecule		CHEMBL1198857	ENSG00000169252
CHEMBL1091491	Small molecule			
CHEMBL11	Small molecule	CHEMBL3989845		ENSG00000103546
CHEMBL11	Small molecule	CHEMBL3989845		ENSG00000108576
CHEMBL11	Small molecule	CHEMBL1692		ENSG00000103546
CHEMBL11	Small molecule	CHEMBL1692		ENSG00000108576
CHEMBL1171754	Small molecule			ENSG00000101180
CHEMBL1200776	Small molecule		CHEMBL1201284	ENSG00000036828
CHEMBL1200866	Small molecule			
CHEMBL1201018	Small molecule		CHEMBL680	
CHEMBL1201262	Small molecule	CHEMBL1200833		ENSG00000120907
CHEMBL1201262	Small molecule	CHEMBL1200833		ENSG00000150594
CHEMBL1201262	Small molecule	CHEMBL1200833		ENSG00000043591
CHEMBL1201262	Small molecule	CHEMBL1200833		ENSG00000169252
CHEMBL1201262	Small molecule	CHEMBL1200833		ENSG00000184160
CHEMBL1201262	Small molecule	CHEMBL1200833		ENSG00000171873
CHEMBL1201262	Small molecule	CHEMBL1200833		ENSG00000170214
CHEMBL1201262	Small molecule	CHEMBL1200833		ENSG00000274286
CHEMBL1201262	Small molecule	CHEMBL1200833		ENSG00000188778
CHEMBL1201513	Oligosaccharide			ENSG00000117601
CHEMBL1201828	Antibody			ENSG00000106804
CHEMBL1237296	Small molecule			
CHEMBL1271590	Small molecule			
CHEMBL153043	Small molecule			
CHEMBL153479	Small molecule	CHEMBL1514634		
CHEMBL1712170	Small molecule	CHEMBL2107695		
CHEMBL1712678	Small molecule			
CHEMBL1722	Small molecule		CHEMBL796	ENSG00000103546
CHEMBL1722	Small molecule		CHEMBL796	ENSG00000142319
CHEMBL1743048	Antibody			ENSG00000156738
CHEMBL1761940	Small molecule			
CHEMBL17645	Small molecule			
CHEMBL1808625	Small molecule			
CHEMBL1915761	Small molecule			
CHEMBL1951714	Small molecule			
CHEMBL1956820	Small molecule			
CHEMBL2016681	Small molecule			ENSG00000164129
CHEMBL2029972	Small molecule			
CHEMBL206115	Small molecule			
CHEMBL2108027	Protein			ENSG00000112164
CHEMBL2109426	Antibody			
CHEMBL2109664	Antibody			ENSG00000169245
CHEMBL230172	Small molecule			
CHEMBL232942	Small molecule			
CHEMBL236572	Small molecule			
CHEMBL2397415	Small molecule	CHEMBL4650220		ENSG00000132329
CHEMBL2397415	Small molecule	CHEMBL4650220		ENSG00000064989
CHEMBL2443139	Small molecule			
CHEMBL249120	Small molecule			
CHEMBL250409	Small molecule			
CHEMBL258844	Small molecule	CHEMBL3819449		
CHEMBL286398	Small molecule			
CHEMBL299175	Small molecule	CHEMBL542101		
CHEMBL313972	Small molecule			
CHEMBL3186027	Small molecule			
CHEMBL3329659	Small molecule			
CHEMBL346631	Small molecule			ENSG00000102755
CHEMBL346631	Small molecule			ENSG00000037280
CHEMBL346631	Small molecule			ENSG00000128052
CHEMBL3545010	Small molecule			ENSG00000149295
CHEMBL3545159	Small molecule			ENSG00000165025
CHEMBL3545159	Small molecule			ENSG00000105639
CHEMBL3545369	Small molecule			ENSG00000131203
CHEMBL3545391	Small molecule			ENSG00000113580
CHEMBL3655950	Small molecule			
CHEMBL3682589	Small molecule			ENSG00000144481
CHEMBL374478	Small molecule			
CHEMBL3747359	Small molecule			
CHEMBL3763790	Small molecule			
CHEMBL397919	Small molecule			
CHEMBL397976	Small molecule	CHEMBL3707303		
CHEMBL3990033	Oligonucleotide			ENSG00000169174
CHEMBL414139	Small molecule			
CHEMBL4163329	Small molecule			
CHEMBL4210847	Small molecule			ENSG00000138735
CHEMBL42632	Small molecule			
CHEMBL4297184	Small molecule			ENSG00000128271
CHEMBL4297228	Unknown			ENSG00000120738
CHEMBL4297307	Small molecule			
CHEMBL4297345	Small molecule		CHEMBL561339	ENSG00000116329
CHEMBL4297750	Antibody			ENSG00000112715
CHEMBL4297750	Antibody			ENSG00000091879
CHEMBL4300465	Small molecule	CHEMBL4297420		
CHEMBL4303404	Small molecule			ENSG00000204256
CHEMBL4303404	Small molecule			ENSG00000141867
CHEMBL4303404	Small molecule			ENSG00000137948
CHEMBL4303404	Small molecule			ENSG00000169925
CHEMBL4597200	Small molecule	CHEMBL4584965		
CHEMBL4650490	Antibody			
CHEMBL4650502	Antibody			
CHEMBL46909	Small molecule			
CHEMBL4802177	Unknown			
CHEMBL482950	Small molecule			ENSG00000120088
CHEMBL483321	Small molecule			ENSG00000141736
CHEMBL485323	Small molecule			
CHEMBL5070897	Unknown			
CHEMBL5095203	Small molecule	CHEMBL5095204		
CHEMBL5095227	Small molecule			
CHEMBL5095375	Small molecule			
CHEMBL517427	Small molecule			ENSG00000151067
CHEMBL517427	Small molecule			ENSG00000081248
CHEMBL517427	Small molecule			ENSG00000157388
CHEMBL517427	Small molecule			ENSG00000102001
CHEMBL535650	Small molecule		CHEMBL416956	
CHEMBL59986	Small molecule			
CHEMBL65273	Small molecule			
CHEMBL67166	Small molecule			
CHEMBL82321	Small molecule			
CHEMBL960	Small molecule			ENSG00000102967
CHEMBL1010	Small molecule		CHEMBL1730	
CHEMBL1057	Small molecule	CHEMBL1200433		
CHEMBL1091696	Small molecule			
CHEMBL1133	Small molecule		CHEMBL1231	ENSG00000133019
CHEMBL1133	Small molecule		CHEMBL1231	ENSG00000181072
CHEMBL1201064	Small molecule			ENSG00000113580
CHEMBL1201723	Unknown			
CHEMBL1223852	Small molecule	CHEMBL4293169		
CHEMBL1236315	Small molecule			
CHEMBL1241855	Small molecule	CHEMBL2013119		
CHEMBL1270230	Small molecule			
CHEMBL1289494	Small molecule	CHEMBL2105756		ENSG00000102755
CHEMBL1289494	Small molecule	CHEMBL2105756		ENSG00000037280
CHEMBL1289494	Small molecule	CHEMBL2105756		ENSG00000128052
CHEMBL1289494	Small molecule	CHEMBL2105756		ENSG00000157404
CHEMBL1289494	Small molecule	CHEMBL2105756		ENSG00000113721
CHEMBL1289494	Small molecule	CHEMBL3426917		ENSG00000102755
CHEMBL1289494	Small molecule	CHEMBL3426917		ENSG00000037280
CHEMBL1289494	Small molecule	CHEMBL3426917		ENSG00000128052
CHEMBL1289494	Small molecule	CHEMBL3426917		ENSG00000157404
CHEMBL1289494	Small molecule	CHEMBL3426917		ENSG00000113721
CHEMBL1289494	Small molecule	CHEMBL4784300		ENSG00000102755
CHEMBL1289494	Small molecule	CHEMBL4784300		ENSG00000037280
CHEMBL1289494	Small molecule	CHEMBL4784300		ENSG00000128052
CHEMBL1289494	Small molecule	CHEMBL4784300		ENSG00000157404
CHEMBL1289494	Small molecule	CHEMBL4784300		ENSG00000113721
CHEMBL134334	Small molecule			
CHEMBL1384	Small molecule	CHEMBL4751482		
CHEMBL1384	Small molecule	CHEMBL1446		
CHEMBL1477	Small molecule	CHEMBL1200563		ENSG00000113161
CHEMBL1483261	Small molecule			
CHEMBL1515891	Small molecule			
CHEMBL1688529	Protein			
CHEMBL1715	Small molecule		CHEMBL595	ENSG00000132170
CHEMBL1727	Small molecule	CHEMBL1200366		
CHEMBL1727	Small molecule	CHEMBL1200544		
CHEMBL1731	Small molecule	CHEMBL1697708		
CHEMBL1743021	Antibody			
CHEMBL1743041	Antibody			ENSG00000183813
CHEMBL1774080	Small molecule			ENSG00000149295
CHEMBL178	Small molecule	CHEMBL1563		ENSG00000131747
CHEMBL178	Small molecule	CHEMBL1200475		ENSG00000131747
CHEMBL178803	Small molecule			ENSG00000149295
CHEMBL178803	Small molecule			ENSG00000102468
CHEMBL178803	Small molecule			ENSG00000151577
CHEMBL1957015	Small molecule			
CHEMBL197577	Small molecule			
CHEMBL2057417	Small molecule			
CHEMBL2063330	Small molecule			
CHEMBL2103821	Small molecule			
CHEMBL2105825	Small molecule			
CHEMBL2106227	Small molecule			ENSG00000022355
CHEMBL2106227	Small molecule			ENSG00000145864
CHEMBL2106227	Small molecule			ENSG00000113327
CHEMBL2106227	Small molecule			ENSG00000166206
CHEMBL2106227	Small molecule			ENSG00000109158
CHEMBL2106227	Small molecule			ENSG00000182256
CHEMBL2106227	Small molecule			ENSG00000268089
CHEMBL2106227	Small molecule			ENSG00000011677
CHEMBL2106227	Small molecule			ENSG00000094755
CHEMBL2106227	Small molecule			ENSG00000187730
CHEMBL2106227	Small molecule			ENSG00000163285
CHEMBL2106227	Small molecule			ENSG00000163288
CHEMBL2106227	Small molecule			ENSG00000102287
CHEMBL2106227	Small molecule			ENSG00000151834
CHEMBL2106227	Small molecule			ENSG00000186297
CHEMBL2106227	Small molecule			ENSG00000145863
CHEMBL2106996	Small molecule			
CHEMBL2107337	Small molecule		CHEMBL300138	
CHEMBL2108237	Unknown			
CHEMBL2108282	Protein			ENSG00000124491
CHEMBL2108780	Small molecule			
CHEMBL2109662	Protein			ENSG00000263761
CHEMBL2109662	Protein			ENSG00000163217
CHEMBL2110922	Small molecule	CHEMBL2106667		
CHEMBL2336325	Small molecule			ENSG00000198793
CHEMBL2380834	Small molecule			
CHEMBL2426168	Small molecule			
CHEMBL253838	Small molecule	CHEMBL545639		
CHEMBL256147	Small molecule	CHEMBL3217190		ENSG00000089250
CHEMBL256147	Small molecule	CHEMBL3217190		ENSG00000007171
CHEMBL256147	Small molecule	CHEMBL3217190		ENSG00000164867
CHEMBL256147	Small molecule	CHEMBL1256175		ENSG00000089250
CHEMBL256147	Small molecule	CHEMBL1256175		ENSG00000007171
CHEMBL256147	Small molecule	CHEMBL1256175		ENSG00000164867
CHEMBL256147	Small molecule	CHEMBL1744478		ENSG00000089250
CHEMBL256147	Small molecule	CHEMBL1744478		ENSG00000007171
CHEMBL256147	Small molecule	CHEMBL1744478		ENSG00000164867
CHEMBL260402	Small molecule			
CHEMBL26128	Small molecule			
CHEMBL276443	Small molecule	CHEMBL1976895		
CHEMBL3114687	Small molecule			
CHEMBL3337527	Small molecule			ENSG00000164082
CHEMBL3394721	Small molecule			
CHEMBL3601411	Small molecule			
CHEMBL360328	Small molecule	CHEMBL3527027		ENSG00000147246
CHEMBL360328	Small molecule	CHEMBL2095211		ENSG00000147246
CHEMBL3707337	Small molecule			
CHEMBL3746912	Small molecule			
CHEMBL374940	Small molecule			
CHEMBL37744	Small molecule	CHEMBL2355333		ENSG00000179097
CHEMBL37744	Small molecule	CHEMBL2355333		ENSG00000135914
CHEMBL37744	Small molecule	CHEMBL2355333		ENSG00000164270
CHEMBL37744	Small molecule	CHEMBL2355333		ENSG00000135312
CHEMBL37744	Small molecule	CHEMBL2355333		ENSG00000166736
CHEMBL37744	Small molecule	CHEMBL2355333		ENSG00000178394
CHEMBL37744	Small molecule	CHEMBL2355333		ENSG00000179546
CHEMBL37744	Small molecule	CHEMBL2355333		ENSG00000102468
CHEMBL37744	Small molecule	CHEMBL2355333		ENSG00000147246
CHEMBL37744	Small molecule	CHEMBL2355333		ENSG00000168830
CHEMBL37744	Small molecule	CHEMBL2355333		ENSG00000148680
CHEMBL37744	Small molecule	CHEMBL2355333		ENSG00000158748
CHEMBL37744	Small molecule	CHEMBL2355333		ENSG00000157219
CHEMBL37744	Small molecule	CHEMBL2355333		ENSG00000186038
CHEMBL37744	Small molecule	CHEMBL2355333		ENSG00000149305
CHEMBL37744	Small molecule	CHEMBL2355333		ENSG00000186090
CHEMBL37744	Small molecule	CHEMBL2355333		ENSG00000178084
CHEMBL37744	Small molecule	CHEMBL1257002		ENSG00000179097
CHEMBL37744	Small molecule	CHEMBL1257002		ENSG00000135914
CHEMBL37744	Small molecule	CHEMBL1257002		ENSG00000164270
CHEMBL37744	Small molecule	CHEMBL1257002		ENSG00000135312
CHEMBL37744	Small molecule	CHEMBL1257002		ENSG00000166736
CHEMBL37744	Small molecule	CHEMBL1257002		ENSG00000178394
CHEMBL37744	Small molecule	CHEMBL1257002		ENSG00000179546
CHEMBL37744	Small molecule	CHEMBL1257002		ENSG00000102468
CHEMBL37744	Small molecule	CHEMBL1257002		ENSG00000147246
CHEMBL37744	Small molecule	CHEMBL1257002		ENSG00000168830
CHEMBL37744	Small molecule	CHEMBL1257002		ENSG00000148680
CHEMBL37744	Small molecule	CHEMBL1257002		ENSG00000158748
CHEMBL37744	Small molecule	CHEMBL1257002		ENSG00000157219
CHEMBL37744	Small molecule	CHEMBL1257002		ENSG00000186038
CHEMBL37744	Small molecule	CHEMBL1257002		ENSG00000149305
CHEMBL37744	Small molecule	CHEMBL1257002		ENSG00000186090
CHEMBL37744	Small molecule	CHEMBL1257002		ENSG00000178084
CHEMBL37744	Small molecule	CHEMBL1257115		ENSG00000179097
CHEMBL37744	Small molecule	CHEMBL1257115		ENSG00000135914
CHEMBL37744	Small molecule	CHEMBL1257115		ENSG00000164270
CHEMBL37744	Small molecule	CHEMBL1257115		ENSG00000135312
CHEMBL37744	Small molecule	CHEMBL1257115		ENSG00000166736
CHEMBL37744	Small molecule	CHEMBL1257115		ENSG00000178394
CHEMBL37744	Small molecule	CHEMBL1257115		ENSG00000179546
CHEMBL37744	Small molecule	CHEMBL1257115		ENSG00000102468
CHEMBL37744	Small molecule	CHEMBL1257115		ENSG00000147246
CHEMBL37744	Small molecule	CHEMBL1257115		ENSG00000168830
CHEMBL37744	Small molecule	CHEMBL1257115		ENSG00000148680
CHEMBL37744	Small molecule	CHEMBL1257115		ENSG00000158748
CHEMBL37744	Small molecule	CHEMBL1257115		ENSG00000157219
