id	biotype	alternativeGenes	subcellular_location	subcellular_location_label
ENSG00000142185	protein_coding		[Isoform 3]: Cell membrane	Cellular component
ENSG00000142530	protein_coding		Golgi apparatus	Cellular component
ENSG00000142530	protein_coding		Nucleoli fibrillar center	Nucleolus fibrillar center
ENSG00000143155	protein_coding		Cytoplasm	Cellular component
ENSG00000143155	protein_coding		Vesicles	Vesicle
ENSG00000143570	protein_coding		Cell membrane	Cellular component
ENSG00000143570	protein_coding		Endoplasmic reticulum membrane	Cellular component
ENSG00000143603	protein_coding		Membrane	Cellular component
ENSG00000143603	protein_coding		Cytosol	Cytosol
ENSG00000143603	protein_coding		Plasma membrane	Cell membrane
ENSG00000154127	protein_coding		Cytoplasm	Cellular component
ENSG00000154127	protein_coding		Cytosol	Cytosol
ENSG00000154127	protein_coding		Nuclear bodies	Nuclear body
ENSG00000154127	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000154710	protein_coding		Cytoplasm	Cellular component
ENSG00000154710	protein_coding		Early endosome	Cellular component
ENSG00000154710	protein_coding		Recycling endosome	Cellular component
ENSG00000154710	protein_coding		Cytosol	Cytosol
ENSG00000154710	protein_coding		Nucleoli	Nucleolus
ENSG00000157510	protein_coding		Cytoplasm	Cellular component
ENSG00000157510	protein_coding		Cell projection	Cellular component
ENSG00000158055	protein_coding		Nucleus	Cellular component
ENSG00000158055	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000158301	protein_coding		Cytosol	Cytosol
ENSG00000158301	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000158470	protein_coding		Golgi apparatus	Cellular component
ENSG00000158470	protein_coding		Vesicles	Vesicle
ENSG00000159625	protein_coding		Cell projection	Cellular component
ENSG00000159625	protein_coding		Cytoplasm	Cellular component
ENSG00000160352	protein_coding		Nucleus	Cellular component
ENSG00000161091	protein_coding		Melanosome membrane	Cellular component
ENSG00000161091	protein_coding		Lysosome membrane	Cellular component
ENSG00000165304	protein_coding		Cell membrane	Cellular component
ENSG00000165684	protein_coding		Nucleus	Cellular component
ENSG00000165684	protein_coding		Nuclear membrane	Nucleus membrane
ENSG00000165684	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000166801	protein_coding		Nucleus	Cellular component
ENSG00000166801	protein_coding		Chromosome	Cellular component
ENSG00000166801	protein_coding		Cytoplasm	Cellular component
ENSG00000166801	protein_coding		Nucleoli fibrillar center	Nucleolus fibrillar center
ENSG00000166801	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000167011	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000167491	protein_coding		Nucleus speckle	Cellular component
ENSG00000167491	protein_coding		Nucleus	Cellular component
ENSG00000167491	protein_coding		Chromosome	Cellular component
ENSG00000167491	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000167916	protein_coding		Cytosol	Cytosol
ENSG00000167916	protein_coding		Intermediate filaments	Nucleus lamina
ENSG00000169126	protein_coding		Cytoplasm	Cellular component
ENSG00000173641	protein_coding		Cytoplasm	Cellular component
ENSG00000173641	protein_coding		Nucleus	Cellular component
ENSG00000173641	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000175063	protein_coding		Cytosol	Cytosol
ENSG00000175063	protein_coding		Plasma membrane	Cell membrane
ENSG00000176641	protein_coding		Lysosome membrane	Cellular component
ENSG00000177370	protein_coding	['ENSG00000277649', 'ENSG00000278501']	Mitochondrion inner membrane	Cellular component
ENSG00000180011	protein_coding		Peroxisome	Cellular component
ENSG00000180011	protein_coding		Vesicles	Vesicle
ENSG00000180011	protein_coding		Golgi apparatus	Golgi apparatus
ENSG00000180011	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000184216	protein_coding		Cytoplasm	Cellular component
ENSG00000184216	protein_coding		Nucleus	Cellular component
ENSG00000184216	protein_coding		Cytosol	Cytosol
ENSG00000184216	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000186119	protein_coding		Cell membrane	Cellular component
ENSG00000187109	protein_coding		Nucleus	Cellular component
ENSG00000187109	protein_coding		Melanosome	Cellular component
ENSG00000187109	protein_coding		Cytoplasm	Cellular component
ENSG00000187109	protein_coding		Microtubules	Cytoskeleton
ENSG00000188487	protein_coding		Cytoplasm	Cellular component
ENSG00000188782	protein_coding		Cell projection	Cellular component
ENSG00000188869	protein_coding		Membrane	Cellular component
ENSG00000188869	protein_coding		Cytosol	Cytosol
ENSG00000196646	protein_coding		Nucleus	Cellular component
ENSG00000196646	protein_coding		Nucleoli	Nucleolus
ENSG00000197798	protein_coding		Nucleus	Cellular component
ENSG00000203756	protein_coding		Membrane	Cellular component
ENSG00000204291	protein_coding		Secreted	Cellular component
ENSG00000204291	protein_coding		Endoplasmic reticulum	Endoplasmic reticulum
ENSG00000204291	protein_coding		Predicted to be secreted	
ENSG00000211657	IG_V_gene	['ENSG00000280866']	Secreted	Cellular component
ENSG00000211657	IG_V_gene	['ENSG00000280866']	Cell membrane	Cellular component
ENSG00000214700	protein_coding		Cytosol	Cytosol
ENSG00000228607	protein_coding		Cell junction	Cellular component
ENSG00000228607	protein_coding		Cell membrane	Cellular component
ENSG00000229183	protein_coding		Secreted	Cellular component
ENSG00000229769	TR_V_gene	['ENSG00000282007']	Cell membrane	Cellular component
ENSG00000232150	processed_pseudogene		Cytoplasm	Cellular component
ENSG00000236170	IG_D_gene	['ENSG00000282714']	Secreted	Cellular component
ENSG00000236170	IG_D_gene	['ENSG00000282714']	Cell membrane	Cellular component
ENSG00000237515	protein_coding		Cell projection	Cellular component
ENSG00000237515	protein_coding		Synapse	Cellular component
ENSG00000237515	protein_coding		Cytosol	Cytosol
ENSG00000237515	protein_coding		Vesicles	Vesicle
ENSG00000273841	protein_coding	['ENSG00000276463']	Nucleus	Cellular component
ENSG00000273841	protein_coding	['ENSG00000276463']	Nucleoplasm	Nucleoplasm
ENSG00000275395	protein_coding	['ENSG00000281123']	Secreted	Cellular component
ENSG00000275395	protein_coding	['ENSG00000281123']	Plasma membrane	Cell membrane
ENSG00000275395	protein_coding	['ENSG00000281123']	Cytokinetic bridge	
ENSG00000275395	protein_coding	['ENSG00000281123']	Golgi apparatus	Golgi apparatus
ENSG00000275395	protein_coding	['ENSG00000281123']	Predicted to be secreted	
ENSG00000284730	protein_coding		Membrane	Cellular component
ENSG00000288705	protein_coding		Endoplasmic reticulum membrane	Cellular component
ENSG00000043093	protein_coding		Nucleus	Cellular component
ENSG00000043093	protein_coding		Cytoplasm	Cellular component
ENSG00000043093	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000043093	protein_coding		Cytosol	Cytosol
ENSG00000050426	protein_coding		Mitochondrion outer membrane	Cellular component
ENSG00000050426	protein_coding		Nucleus	Cellular component
ENSG00000050426	protein_coding		Mitochondrion inner membrane	Cellular component
ENSG00000050426	protein_coding		Mitochondria	Mitochondrion
ENSG00000050426	protein_coding		Nucleoli	Nucleolus
ENSG00000050426	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000054938	protein_coding		[Isoform 1]: Secreted	Cellular component
ENSG00000054938	protein_coding		[Isoform 2]: Secreted	Cellular component
ENSG00000054938	protein_coding		[Isoform 3]: Cytoplasm	Cellular component
ENSG00000054938	protein_coding		[Isoform 4]: Cytoplasm	Cellular component
ENSG00000054938	protein_coding		[Isoform 5]: Cytoplasm	Cellular component
ENSG00000054938	protein_coding		Vesicles	Vesicle
ENSG00000054938	protein_coding		Predicted to be secreted	
ENSG00000063127	protein_coding		Membrane	Cellular component
ENSG00000063127	protein_coding		Golgi apparatus	Golgi apparatus
ENSG00000065600	protein_coding		Cell membrane	Cellular component
ENSG00000070718	protein_coding		Golgi apparatus	Cellular component
ENSG00000070718	protein_coding		Cytoplasmic vesicle membrane	Cellular component
ENSG00000071991	protein_coding		Cell membrane	Cellular component
ENSG00000072786	protein_coding		Cell membrane	Cellular component
ENSG00000072786	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000072786	protein_coding		Plasma membrane	Cell membrane
ENSG00000080802	protein_coding		Cytoplasm	Cellular component
ENSG00000084092	protein_coding		Mitochondrion inner membrane	Cellular component
ENSG00000084092	protein_coding		Mitochondria	Mitochondrion
ENSG00000088247	protein_coding		Nucleus	Cellular component
ENSG00000088247	protein_coding		Cytoplasm	Cellular component
ENSG00000088247	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000088970	protein_coding		Cytoplasm	Cellular component
ENSG00000089693	protein_coding		Cytoplasm	Cellular component
ENSG00000089693	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000089693	protein_coding		Cytosol	Cytosol
ENSG00000089693	protein_coding		Plasma membrane	Cell membrane
ENSG00000092094	protein_coding		Cytoplasm	Cellular component
ENSG00000092094	protein_coding		Nucleus	Cellular component
ENSG00000092094	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000092094	protein_coding		Cytosol	Cytosol
ENSG00000096996	protein_coding		Membrane	Cellular component
ENSG00000096996	protein_coding		Plasma membrane	Cell membrane
ENSG00000099999	protein_coding		Membrane	Cellular component
ENSG00000099999	protein_coding		Microtubules	Cytoskeleton
ENSG00000099999	protein_coding		Nucleoli	Nucleolus
ENSG00000100298	protein_coding		Nucleus	Cellular component
ENSG00000100298	protein_coding		Cytoplasm	Cellular component
ENSG00000100298	protein_coding		Cytosol	Cytosol
ENSG00000100298	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000100320	protein_coding	['ENSG00000277564']	Nucleus	Cellular component
ENSG00000100320	protein_coding	['ENSG00000277564']	Cytoplasm	Cellular component
ENSG00000100320	protein_coding	['ENSG00000277564']	Nucleoplasm	Nucleoplasm
ENSG00000101442	protein_coding		Nucleus	Cellular component
ENSG00000101442	protein_coding		Cytoplasm	Cellular component
ENSG00000102145	protein_coding		Nucleus	Cellular component
ENSG00000102145	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000104827	protein_coding		Secreted	Cellular component
ENSG00000104863	protein_coding		Cell membrane	Cellular component
ENSG00000104863	protein_coding		Basolateral cell membrane	Cellular component
ENSG00000104863	protein_coding		Cell junction	Cellular component
ENSG00000104863	protein_coding		Postsynaptic density membrane	Cellular component
ENSG00000107443	protein_coding		Golgi apparatus	Golgi apparatus
ENSG00000107443	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000108798	protein_coding		Cytoplasm	Cellular component
ENSG00000109738	protein_coding		Postsynaptic cell membrane	Cellular component
ENSG00000109738	protein_coding		Cell projection	Cellular component
ENSG00000109738	protein_coding		Cell membrane	Cellular component
ENSG00000109738	protein_coding		Cytoplasm	Cellular component
ENSG00000110455	protein_coding		Golgi apparatus	Golgi apparatus
ENSG00000110975	protein_coding		Cytoplasmic vesicle	Cellular component
ENSG00000110975	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000110975	protein_coding		Vesicles	Vesicle
ENSG00000111344	protein_coding		Cytosol	Cytosol
ENSG00000111344	protein_coding		Plasma membrane	Cell membrane
ENSG00000111344	protein_coding		Cell Junctions	Cell junction
ENSG00000116194	protein_coding		Secreted	Cellular component
ENSG00000116199	protein_coding		Golgi apparatus membrane	Cellular component
ENSG00000116199	protein_coding		Golgi apparatus	Golgi apparatus
ENSG00000116199	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000116791	protein_coding		Cytoplasm	Cellular component
ENSG00000116791	protein_coding		Cytosol	Cytosol
ENSG00000120254	protein_coding		Mitochondrion	Cellular component
ENSG00000120254	protein_coding		Mitochondria	Mitochondrion
ENSG00000120675	protein_coding		Mitochondrion inner membrane	Cellular component
ENSG00000120708	protein_coding		Secreted	Cellular component
ENSG00000121068	protein_coding		Nucleus	Cellular component
ENSG00000121068	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000121068	protein_coding		Cytosol	Cytosol
ENSG00000124827	protein_coding		Nucleus	Cellular component
ENSG00000125492	protein_coding		Nucleus	Cellular component
ENSG00000125744	protein_coding		Endoplasmic reticulum membrane	Cellular component
ENSG00000125744	protein_coding		Sarcoplasmic reticulum membrane	Cellular component
ENSG00000125744	protein_coding		Cell membrane	Cellular component
ENSG00000125744	protein_coding		Cytoplasm	Cellular component
ENSG00000125744	protein_coding		Vesicles	Vesicle
ENSG00000126215	protein_coding		Nucleus	Cellular component
ENSG00000126215	protein_coding		Cytoplasm	Cellular component
ENSG00000126215	protein_coding		Mitochondrion	Cellular component
ENSG00000126215	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000129235	protein_coding		Cytoplasm	Cellular component
ENSG00000129932	protein_coding		Cytosol	Cytosol
ENSG00000129932	protein_coding		Nucleoli	Nucleolus
ENSG00000129932	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000131378	protein_coding		Cell membrane	Cellular component
ENSG00000131378	protein_coding		Cytoplasm	Cellular component
ENSG00000131378	protein_coding		Membrane raft	Cellular component
ENSG00000131378	protein_coding		Endosome	Cellular component
ENSG00000131378	protein_coding		Early endosome	Cellular component
ENSG00000132680	protein_coding		Nucleus	Cellular component
ENSG00000132680	protein_coding		Cytoplasm	Cellular component
ENSG00000132680	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000133315	protein_coding		Nucleus	Cellular component
ENSG00000133315	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000135899	protein_coding		Nucleus	Cellular component
ENSG00000135899	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000136720	protein_coding		Membrane	Cellular component
ENSG00000136720	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000137038	protein_coding		Mitochondrion inner membrane	Cellular component
ENSG00000140280	protein_coding		Mitochondria	Mitochondrion
ENSG00000140280	protein_coding		Nuclear bodies	Nuclear body
ENSG00000143970	protein_coding		Nucleus	Cellular component
ENSG00000143970	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000145087	protein_coding		Cytoplasm	Cellular component
ENSG00000145087	protein_coding		Cell membrane	Cellular component
ENSG00000145087	protein_coding		Membrane	Cellular component
ENSG00000146112	protein_coding	['ENSG00000230341', 'ENSG00000225060', 'ENSG00000234000', 'ENSG00000206485', 'ENSG00000229998']	[Isoform 1]: Cytoplasm	Cellular component
ENSG00000146112	protein_coding	['ENSG00000230341', 'ENSG00000225060', 'ENSG00000234000', 'ENSG00000206485', 'ENSG00000229998']	[Isoform 4]: Cytoplasm	Cellular component
ENSG00000146112	protein_coding	['ENSG00000230341', 'ENSG00000225060', 'ENSG00000234000', 'ENSG00000206485', 'ENSG00000229998']	Plasma membrane	Cell membrane
ENSG00000146112	protein_coding	['ENSG00000230341', 'ENSG00000225060', 'ENSG00000234000', 'ENSG00000206485', 'ENSG00000229998']	Nucleoplasm	Nucleoplasm
ENSG00000146938	protein_coding		Cell membrane	Cellular component
ENSG00000146938	protein_coding		Postsynaptic density membrane	Cellular component
ENSG00000151718	protein_coding		Cytoplasm	Cellular component
ENSG00000151718	protein_coding		Microtubules	Cytoskeleton
ENSG00000152583	protein_coding		Secreted	Cellular component
ENSG00000152763	protein_coding		Cytoplasm	Cellular component
ENSG00000152763	protein_coding		Dynein axonemal particle	Cellular component
ENSG00000153237	protein_coding		Nucleoli	Nucleolus
ENSG00000153237	protein_coding		Nucleoli rim	Nucleolus
ENSG00000153237	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000154122	protein_coding		Cell membrane	Cellular component
ENSG00000154122	protein_coding		Cytosol	Cytosol
ENSG00000156508	protein_coding		Cytoplasm	Cellular component
ENSG00000156508	protein_coding		Nucleus	Cellular component
ENSG00000156508	protein_coding		Cell membrane	Cellular component
ENSG00000156508	protein_coding		Cytosol	Cytosol
ENSG00000158042	protein_coding		Mitochondrion	Cellular component
ENSG00000159409	protein_coding		Nucleus	Cellular component
ENSG00000159409	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000160051	protein_coding		Vesicles	Vesicle
ENSG00000160963	protein_coding		Secreted	Cellular component
ENSG00000160963	protein_coding		Vesicles	Vesicle
